date,year,mo,da,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,day,crimedate,NUMCRIMES
2018-09-12,2018,09,12,68.5,55.9,1020.9,10.0,5.4,9.9,14.0,82.0,57.0,0.0,999.9,0,3,2018-09-12,714
2018-09-13,2018,09,13,66.9,56.6,1021.3,10.0,4.3,9.9,999.9,79.0,57.0,0.0,999.9,0,4,2018-09-13,687
2018-09-14,2018,09,14,70.6,59.9,1019.8,10.0,4.6,11.1,18.1,84.9,62.1,0.0,999.9,0,5,2018-09-14,870
2018-09-15,2018,09,15,70.3,61.5,1020.4,10.0,5.1,12.0,999.9,82.0,63.0,0.0,999.9,0,6,2018-09-15,806
2018-09-16,2018,09,16,74.9,65.1,1018.2,9.7,6.8,13.0,999.9,86.0,66.9,0.0,999.9,0,7,2018-09-16,819
2018-09-17,2018,09,17,79.1,64.4,1012.9,10.0,3.9,8.0,999.9,91.0,69.1,0.0,999.9,0,1,2018-09-17,786
2018-09-18,2018,09,18,75.3,63.7,1012.8,9.9,5.3,15.0,21.0,82.0,69.1,0.0,999.9,0,2,2018-09-18,737
2018-09-19,2018,09,19,71.1,61.7,1015.4,10.0,8.7,14.0,19.0,79.0,66.9,0.0,999.9,0,3,2018-09-19,761
2018-09-20,2018,09,20,78.1,67.1,1012.5,8.1,6.6,15.9,26.0,95.0,68.0,0.0,999.9,0,4,2018-09-20,829
2018-09-21,2018,09,21,78.4,61.1,1010.3,10.0,14.2,18.1,32.1,91.9,68.0,0.0,999.9,0,5,2018-09-21,825
2018-09-22,2018,09,22,60.3,44.0,1024.5,10.0,10.7,18.1,24.1,68.0,55.9,0.0,999.9,0,6,2018-09-22,799
2018-09-23,2018,09,23,61.2,49.1,1021.4,10.0,5.0,11.1,15.9,70.0,53.1,0.0,999.9,0,7,2018-09-23,735
2018-09-24,2018,09,24,65.1,56.9,1017.4,8.9,6.7,9.9,15.9,71.1,57.9,0.0,999.9,0,1,2018-09-24,796
2018-09-25,2018,09,25,73.2,65.2,1010.8,8.3,7.7,22.0,42.0,84.0,68.0,0.52,999.9,0,2,2018-09-25,751
2018-09-26,2018,09,26,61.5,48.1,1016.4,10.0,9.3,14.0,22.9,68.0,51.1,0.24,999.9,0,3,2018-09-26,751
2018-09-27,2018,09,27,59.0,42.9,1017.8,10.0,6.1,12.0,18.1,69.1,48.0,0.0,999.9,0,4,2018-09-27,708
2018-09-28,2018,09,28,58.2,43.8,1017.6,9.9,6.8,11.1,18.1,66.9,51.1,0.0,999.9,0,5,2018-09-28,792
2018-09-29,2018,09,29,51.2,38.0,1026.6,10.0,4.9,8.9,999.9,60.1,42.1,0.05,999.9,0,6,2018-09-29,732
2018-09-30,2018,09,30,59.3,49.4,1022.5,9.9,6.8,11.1,999.9,68.0,54.0,0.03,999.9,0,7,2018-09-30,740
2018-10-01,2018,10,01,62.5,56.0,1020.8,9.1,7.1,11.1,999.9,73.9,57.0,0.01,999.9,0,1,2018-10-01,913
2018-10-02,2018,10,02,64.1,58.4,1017.3,8.9,5.6,17.1,28.9,75.9,59.0,1.39,999.9,0,2,2018-10-02,717
2018-10-03,2018,10,03,71.3,60.5,1012.4,9.8,10.9,24.1,34.0,88.0,60.1,0.18,999.9,0,3,2018-10-03,676
2018-10-04,2018,10,04,66.2,53.8,1013.6,9.8,14.8,21.0,33.0,84.9,53.1,0.06,999.9,0,4,2018-10-04,697
2018-10-05,2018,10,05,58.3,52.0,1017.1,7.7,8.3,15.0,22.0,66.0,53.1,0.24,999.9,0,5,2018-10-05,654
2018-10-06,2018,10,06,64.9,61.3,1014.9,6.5,6.9,14.0,18.1,73.0,59.0,1.26,999.9,0,6,2018-10-06,726
2018-10-07,2018,10,07,59.2,53.9,1021.1,9.2,8.6,13.0,20.0,61.0,57.0,0.19,999.9,0,7,2018-10-07,718
2018-10-08,2018,10,08,70.9,64.1,1017.0,6.6,8.2,15.0,26.0,84.9,61.0,0.84,999.9,0,1,2018-10-08,741
2018-10-09,2018,10,09,77.3,65.2,1014.5,10.0,8.0,14.0,21.0,86.0,71.1,0.12,999.9,0,2,2018-10-09,746
2018-10-10,2018,10,10,72.9,64.2,1006.6,9.2,10.6,15.9,25.1,80.1,68.0,0.09,999.9,1,3,2018-10-10,724
2018-10-11,2018,10,11,51.3,38.6,1011.3,10.0,15.3,21.0,31.1,69.1,43.0,1.11,999.9,0,4,2018-10-11,679
2018-10-12,2018,10,12,40.2,30.9,1017.0,9.9,6.9,11.1,19.0,46.9,36.0,0.0,999.9,0,5,2018-10-12,705
2018-10-13,2018,10,13,41.6,33.3,1016.3,8.9,7.3,13.0,17.1,53.1,34.0,0.0,999.9,0,6,2018-10-13,743
2018-10-14,2018,10,14,47.9,37.9,1016.9,10.0,5.3,11.1,15.0,57.9,39.9,0.0,999.9,0,7,2018-10-14,702
2018-10-15,2018,10,15,44.5,34.1,1020.3,8.8,10.5,15.9,24.1,53.1,37.9,0.17,999.9,0,1,2018-10-15,705
2018-10-16,2018,10,16,44.0,29.2,1022.1,10.0,10.0,21.0,29.9,57.9,34.0,0.08,999.9,0,2,2018-10-16,667
2018-10-17,2018,10,17,47.6,30.2,1023.0,10.0,10.4,15.0,22.0,54.0,42.1,0.0,999.9,0,3,2018-10-17,690
2018-10-18,2018,10,18,45.5,26.7,1032.2,10.0,5.8,12.0,15.9,57.9,34.0,0.0,999.9,0,4,2018-10-18,724
2018-10-19,2018,10,19,49.1,35.1,1021.0,9.4,9.7,18.1,27.0,54.0,45.0,0.0,999.9,0,5,2018-10-19,766
2018-10-20,2018,10,20,47.4,35.7,1013.2,10.0,14.5,35.0,52.1,53.1,37.9,0.06,999.9,0,6,2018-10-20,805
2018-10-21,2018,10,21,38.1,20.3,1026.6,10.0,8.5,20.0,25.1,50.0,28.0,0.0,999.9,0,7,2018-10-21,644
2018-10-22,2018,10,22,47.8,30.0,1018.5,10.0,6.7,13.0,18.1,63.0,37.9,0.0,999.9,0,1,2018-10-22,715
2018-10-23,2018,10,23,48.6,32.4,1022.9,10.0,7.7,13.0,15.9,57.0,41.0,0.0,999.9,0,2,2018-10-23,736
2018-10-24,2018,10,24,44.3,34.4,1029.2,10.0,3.2,8.0,999.9,51.1,37.9,0.0,999.9,0,3,2018-10-24,805
2018-10-25,2018,10,25,44.9,33.0,1023.3,10.0,4.4,8.0,999.9,52.0,37.9,0.0,999.9,0,4,2018-10-25,720
2018-10-26,2018,10,26,48.9,37.7,1012.4,10.0,7.3,11.1,999.9,54.0,46.0,0.0,999.9,0,5,2018-10-26,829
2018-10-27,2018,10,27,49.8,39.6,1010.7,9.9,5.4,8.9,999.9,53.1,43.0,0.0,999.9,0,6,2018-10-27,788
2018-10-28,2018,10,28,47.7,41.7,1007.6,8.9,10.4,21.0,31.1,52.0,44.1,0.14,999.9,0,7,2018-10-28,715
2018-10-29,2018,10,29,46.9,38.4,1016.8,10.0,6.3,11.1,18.1,57.0,39.0,0.01,999.9,0,1,2018-10-29,723
2018-10-30,2018,10,30,53.5,42.8,1013.9,9.9,7.1,14.0,22.0,69.1,45.0,0.0,999.9,0,2,2018-10-30,765
2018-10-31,2018,10,31,55.0,46.4,1012.4,6.5,7.5,13.0,20.0,69.1,48.9,0.81,999.9,0,3,2018-10-31,885
2018-11-01,2018,11,01,50.7,36.7,1011.2,10.0,10.1,18.1,26.0,53.1,46.9,0.26,999.9,0,4,2018-11-01,933
2018-11-02,2018,11,02,45.2,34.7,1010.7,10.0,8.9,17.1,26.0,51.1,37.9,0.0,999.9,0,5,2018-11-02,785
2018-11-03,2018,11,03,43.0,32.0,1018.2,10.0,4.2,9.9,999.9,48.9,34.0,0.0,999.9,0,6,2018-11-03,782
2018-11-04,2018,11,04,49.0,41.5,1018.3,8.6,13.3,18.1,31.1,52.0,46.0,0.1,999.9,0,7,2018-11-04,685
2018-11-05,2018,11,05,48.3,42.0,1011.8,9.2,10.3,15.9,28.0,53.1,45.0,0.36,999.9,0,1,2018-11-05,707
2018-11-06,2018,11,06,48.3,42.5,1004.4,7.7,12.8,22.0,35.0,50.0,45.0,0.29,999.9,0,2,2018-11-06,763
2018-11-07,2018,11,07,38.5,26.8,1019.0,10.0,14.5,22.0,32.1,45.0,36.0,0.01,999.9,0,3,2018-11-07,685
2018-11-08,2018,11,08,35.9,23.7,1028.1,10.0,5.7,12.0,17.1,41.0,33.1,0.0,999.9,0,4,2018-11-08,673
2018-11-09,2018,11,09,35.0,26.2,1022.6,6.8,7.7,15.0,26.0,41.0,28.9,0.04,999.9,0,5,2018-11-09,718
2018-11-10,2018,11,10,25.3,12.5,1026.8,9.9,12.5,21.0,32.1,34.0,19.9,0.02,999.9,0,6,2018-11-10,650
2018-11-11,2018,11,11,33.0,19.3,1026.2,10.0,8.0,11.1,20.0,42.1,28.9,0.0,999.9,0,7,2018-11-11,648
2018-11-12,2018,11,12,34.5,22.8,1027.1,10.0,6.5,11.1,999.9,39.0,30.9,0.0,999.9,0,1,2018-11-12,687
2018-11-13,2018,11,13,25.2,10.7,1030.4,9.7,10.7,15.9,999.9,30.9,19.9,0.0,999.9,0,2,2018-11-13,609
2018-11-14,2018,11,14,25.8,13.1,1035.0,10.0,5.2,8.0,999.9,36.0,19.0,0.0,999.9,0,3,2018-11-14,639
2018-11-15,2018,11,15,32.1,24.3,1023.7,7.5,5.5,9.9,999.9,35.1,28.9,0.0,1.2,1,4,2018-11-15,692
2018-11-16,2018,11,16,34.2,27.2,1014.0,7.2,10.3,15.0,20.0,41.0,28.0,0.08,999.9,0,5,2018-11-16,733
2018-11-17,2018,11,17,34.8,29.5,1024.3,6.3,5.8,9.9,999.9,37.0,33.1,0.0,999.9,0,6,2018-11-17,669
2018-11-18,2018,11,18,34.4,27.3,1025.9,8.5,6.4,11.1,999.9,37.0,30.9,0.15,999.9,0,7,2018-11-18,629
2018-11-19,2018,11,19,28.4,21.9,1020.8,9.0,6.2,9.9,999.9,34.0,24.1,0.03,999.9,0,1,2018-11-19,638
2018-11-20,2018,11,20,32.3,22.4,1022.3,9.4,9.3,15.0,22.0,36.0,30.0,0.0,999.9,0,2,2018-11-20,699
2018-11-21,2018,11,21,32.6,22.5,1024.5,9.8,10.2,15.9,22.9,37.9,28.9,0.0,999.9,0,3,2018-11-21,741
2018-11-22,2018,11,22,33.9,23.4,1029.4,9.8,9.2,12.0,18.1,39.0,30.9,0.0,999.9,0,4,2018-11-22,541
2018-11-23,2018,11,23,40.8,32.1,1017.8,8.0,10.1,17.1,29.9,51.1,34.0,0.0,999.9,0,5,2018-11-23,749
2018-11-24,2018,11,24,45.4,40.4,1001.8,8.2,10.0,15.9,25.1,48.9,42.1,0.17,999.9,0,6,2018-11-24,697
2018-11-25,2018,11,25,39.5,33.8,1009.1,9.8,9.3,22.0,32.1,42.1,37.0,0.13,999.9,0,7,2018-11-25,574
2018-11-26,2018,11,26,31.3,26.8,1008.4,4.6,19.3,25.1,41.0,39.9,27.0,0.89,2.0,1,1,2018-11-26,561
2018-11-27,2018,11,27,24.0,15.6,1016.3,9.2,8.9,13.0,18.1,28.0,21.0,0.12,2.0,0,2,2018-11-27,637
2018-11-28,2018,11,28,22.1,14.4,1019.2,9.5,5.4,9.9,999.9,27.0,18.0,0.0,2.0,0,3,2018-11-28,714
2018-11-29,2018,11,29,31.0,23.4,1014.3,7.7,5.6,8.9,999.9,37.0,27.0,0.0,2.0,0,4,2018-11-29,675
2018-11-30,2018,11,30,36.2,29.1,1015.6,6.1,3.4,8.0,999.9,43.0,32.0,0.0,1.2,0,5,2018-11-30,751
2018-12-01,2018,12,01,38.5,34.5,1010.2,4.4,11.6,20.0,28.9,43.0,34.0,0.0,1.2,0,6,2018-12-01,812
2018-12-02,2018,12,02,43.4,39.6,994.9,7.4,7.2,17.1,26.0,48.0,39.0,0.85,999.9,1,7,2018-12-02,711
2018-12-03,2018,12,03,34.8,28.9,1013.8,7.8,12.0,21.0,28.0,39.9,32.0,0.04,999.9,0,1,2018-12-03,770
2018-12-04,2018,12,04,30.8,21.6,1023.5,10.0,8.4,14.0,999.9,32.0,30.0,0.0,999.9,0,2,2018-12-04,725
2018-12-05,2018,12,05,28.3,19.1,1021.6,9.5,9.1,15.0,21.0,30.9,25.0,0.0,999.9,0,3,2018-12-05,711
2018-12-06,2018,12,06,30.7,21.2,1023.2,9.4,9.3,14.0,18.1,33.1,27.0,0.0,999.9,0,4,2018-12-06,719
2018-12-07,2018,12,07,21.5,10.7,1033.3,10.0,7.3,15.0,22.0,27.0,17.1,0.0,999.9,0,5,2018-12-07,747
2018-12-08,2018,12,08,24.5,12.8,1036.9,10.0,4.5,8.0,999.9,30.0,19.0,0.0,999.9,0,6,2018-12-08,739
2018-12-09,2018,12,09,25.1,17.1,1031.5,8.9,2.7,5.1,999.9,35.1,18.0,0.0,999.9,0,7,2018-12-09,690
2018-12-10,2018,12,10,24.0,17.2,1026.6,7.5,5.2,11.1,999.9,34.0,17.1,0.0,999.9,0,1,2018-12-10,716
2018-12-11,2018,12,11,30.5,22.9,1019.8,6.8,7.0,12.0,19.0,39.0,26.1,0.0,999.9,0,2,2018-12-11,671
2018-12-12,2018,12,12,36.0,27.0,1012.2,8.5,10.3,18.1,25.1,43.0,30.9,0.0,999.9,0,3,2018-12-12,759
2018-12-13,2018,12,13,34.3,26.4,1018.1,7.2,5.2,9.9,999.9,43.0,26.1,0.0,999.9,0,4,2018-12-13,712
2018-12-14,2018,12,14,40.6,38.9,1021.8,1.7,6.4,11.1,999.9,42.1,39.0,0.36,999.9,1,5,2018-12-14,793
2018-12-15,2018,12,15,38.5,33.3,1022.1,5.7,7.5,12.0,999.9,48.0,30.9,0.14,999.9,0,6,2018-12-15,744
2018-12-16,2018,12,16,36.9,31.7,1020.1,7.4,5.8,9.9,999.9,55.0,28.9,0.0,999.9,1,7,2018-12-16,750
2018-12-17,2018,12,17,35.6,24.8,1021.8,10.0,6.8,12.0,999.9,52.0,28.9,0.0,999.9,0,1,2018-12-17,712
2018-12-18,2018,12,18,30.5,25.5,1023.9,9.8,4.5,9.9,17.1,50.0,21.9,0.0,999.9,0,2,2018-12-18,715
2018-12-19,2018,12,19,40.1,30.6,1013.5,10.0,9.3,15.0,25.1,50.0,34.0,0.0,999.9,0,3,2018-12-19,740
2018-12-20,2018,12,20,45.4,40.6,1006.1,7.8,6.4,11.1,19.0,48.9,43.0,0.0,999.9,0,4,2018-12-20,788
2018-12-21,2018,12,21,36.9,33.3,1004.3,6.2,13.1,18.1,24.1,46.9,32.0,0.06,999.9,0,5,2018-12-21,801
2018-12-22,2018,12,22,31.3,24.6,1012.6,9.9,7.2,11.1,18.1,35.1,30.0,0.04,999.9,0,6,2018-12-22,760
2018-12-23,2018,12,23,34.4,26.4,1018.7,9.1,8.2,14.0,20.0,39.0,32.0,0.0,999.9,0,7,2018-12-23,636
2018-12-24,2018,12,24,30.3,17.4,1023.8,10.0,9.8,20.0,33.0,37.9,24.1,0.0,999.9,0,1,2018-12-24,609
2018-12-25,2018,12,25,35.7,26.8,1025.6,9.8,5.4,8.9,999.9,46.9,28.9,0.01,999.9,0,2,2018-12-25,448
2018-12-26,2018,12,26,36.7,29.5,1029.9,10.0,2.5,11.1,999.9,48.0,28.9,0.0,999.9,0,3,2018-12-26,627
2018-12-27,2018,12,27,43.8,35.9,1016.5,8.9,14.2,20.0,34.0,51.1,39.9,0.0,999.9,0,4,2018-12-27,627
2018-12-28,2018,12,28,43.2,39.0,1007.3,9.1,15.6,22.9,33.0,54.0,30.9,0.52,999.9,0,5,2018-12-28,725
2018-12-29,2018,12,29,29.5,26.6,1024.7,6.5,7.2,15.9,22.9,30.9,28.0,0.01,999.9,0,6,2018-12-29,696
2018-12-30,2018,12,30,27.0,19.5,1020.8,9.7,10.6,15.9,32.1,37.0,19.9,0.0,999.9,0,7,2018-12-30,670
2018-12-31,2018,12,31,36.4,32.9,1014.1,6.3,8.0,20.0,26.0,41.0,32.0,0.0,999.9,0,1,2018-12-31,648
2019-01-01,2019,01,01,32.6,29.4,1019.8,7.7,9.1,19.0,28.0,39.9,28.0,0.66,999.9,0,2,2019-01-01,1031
2019-01-02,2019,01,02,29.5,25.7,1023.2,6.5,6.7,15.9,22.0,32.0,27.0,0.0,999.9,0,3,2019-01-02,654
2019-01-03,2019,01,03,30.8,23.5,1017.9,9.7,9.8,12.0,20.0,41.0,25.0,0.0,999.9,0,4,2019-01-03,752
2019-01-04,2019,01,04,37.9,28.0,1010.7,10.0,8.4,13.0,24.1,50.0,32.0,0.0,999.9,0,5,2019-01-04,767
2019-01-05,2019,01,05,39.8,32.4,1009.9,10.0,6.8,13.0,19.0,53.1,30.9,0.0,999.9,0,6,2019-01-05,792
2019-01-06,2019,01,06,40.2,32.3,1021.6,10.0,9.5,17.1,22.9,46.9,37.0,0.0,999.9,0,7,2019-01-06,664
2019-01-07,2019,01,07,45.6,39.8,1011.7,8.8,15.5,21.0,29.9,55.4,39.9,0.0,999.9,0,1,2019-01-07,676
2019-01-08,2019,01,08,42.8,35.2,1009.1,8.2,11.9,22.9,38.1,54.0,37.9,0.38,999.9,0,2,2019-01-08,700
2019-01-09,2019,01,09,23.8,10.4,1022.7,9.6,15.0,22.0,35.9,39.0,19.4,0.0,999.9,0,3,2019-01-09,630
2019-01-10,2019,01,10,19.4,8.2,1030.8,10.0,6.8,13.0,15.9,25.0,15.1,0.0,999.9,0,4,2019-01-10,686
2019-01-11,2019,01,11,26.7,18.2,1029.6,9.5,4.4,9.9,18.1,30.9,21.0,0.0,999.9,0,5,2019-01-11,784
2019-01-12,2019,01,12,30.3,24.3,1027.6,5.6,8.0,14.0,21.0,30.9,30.0,0.0,3.1,1,6,2019-01-12,672
2019-01-13,2019,01,13,30.3,24.1,1028.9,6.9,13.3,17.1,24.1,32.0,28.4,0.07,3.1,0,7,2019-01-13,572
2019-01-14,2019,01,14,26.2,20.4,1029.2,9.2,7.0,12.0,999.9,30.0,21.0,0.0,3.1,0,1,2019-01-14,635
2019-01-15,2019,01,15,26.4,22.2,1023.9,6.5,10.9,15.9,27.0,28.9,24.1,0.0,3.1,0,2,2019-01-15,695
2019-01-16,2019,01,16,32.4,25.2,1022.9,7.9,8.8,15.0,21.0,35.1,28.0,0.0,2.0,0,3,2019-01-16,699
2019-01-17,2019,01,17,31.5,24.7,1022.1,7.5,5.4,11.1,999.9,36.0,28.9,0.0,1.2,0,4,2019-01-17,653
2019-01-18,2019,01,18,31.5,24.2,1021.1,9.0,7.9,17.1,999.9,35.1,30.0,0.0,1.2,0,5,2019-01-18,667
2019-01-19,2019,01,19,27.6,23.9,1018.5,4.7,16.4,22.9,33.0,30.9,25.0,0.03,5.9,0,6,2019-01-19,520
2019-01-20,2019,01,20,14.8,5.8,1024.4,7.8,14.5,21.0,28.9,26.1,8.1,0.01,5.9,0,7,2019-01-20,493
2019-01-21,2019,01,21,10.9,-0.2,1034.9,8.6,7.9,15.0,22.0,15.1,7.0,0.0,5.9,0,1,2019-01-21,555
2019-01-22,2019,01,22,20.3,10.0,1026.1,7.7,10.4,14.0,26.0,33.1,10.9,0.0,5.1,0,2,2019-01-22,624
2019-01-23,2019,01,23,31.4,29.8,1009.4,3.7,7.7,14.0,999.9,36.0,21.9,0.23,5.1,0,3,2019-01-23,661
2019-01-24,2019,01,24,17.9,12.7,1012.5,6.8,9.1,18.1,28.9,23.0,10.9,0.07,3.9,0,4,2019-01-24,607
2019-01-25,2019,01,25,2.8,-5.6,1024.2,8.9,12.8,20.0,28.0,17.1,-5.1,0.0,5.1,0,5,2019-01-25,586
2019-01-26,2019,01,26,4.6,-3.6,1023.5,8.8,6.1,12.0,15.9,12.9,-5.1,0.0,5.1,0,6,2019-01-26,531
2019-01-27,2019,01,27,5.5,-2.1,1020.7,8.3,6.3,11.1,18.1,12.9,-2.0,0.03,5.9,0,7,2019-01-27,522
2019-01-28,2019,01,28,20.4,14.7,1009.7,4.3,11.6,19.0,28.0,35.1,8.1,0.15,7.1,1,1,2019-01-28,521
2019-01-29,2019,01,29,6.4,-1.8,1015.1,7.5,14.8,20.0,31.1,18.0,-0.4,0.1,5.9,0,2,2019-01-29,494
2019-01-30,2019,01,30,-13.5,-24.6,1025.1,10.0,15.8,19.0,28.9,0.0,-22.0,0.0,5.9,0,3,2019-01-30,341
2019-01-31,2019,01,31,-12.5,-22.2,1032.8,9.1,7.7,12.0,22.0,-2.0,-20.0,0.0,5.9,0,4,2019-01-31,458
2019-02-01,2019,02,01,9.2,2.6,1028.9,6.3,4.3,6.0,999.9,21.0,-2.0,0.03,7.1,0,5,2019-02-01,770
2019-02-02,2019,02,02,26.6,22.0,1021.6,7.5,8.6,12.0,20.0,41.0,14.0,0.0,3.9,0,6,2019-02-02,722
2019-02-03,2019,02,03,41.0,39.9,1011.9,6.5,9.7,12.0,22.9,46.0,36.0,0.0,1.2,0,7,2019-02-03,594
2019-02-04,2019,02,04,47.3,45.1,1007.5,7.8,9.5,13.0,22.0,51.1,39.0,0.0,999.9,0,1,2019-02-04,735
2019-02-05,2019,02,05,30.8,25.1,1018.6,9.9,9.6,13.0,19.0,39.0,27.0,0.02,999.9,0,2,2019-02-05,652
2019-02-06,2019,02,06,34.5,32.7,1014.1,5.0,6.3,14.0,21.0,37.9,30.9,0.26,999.9,1,3,2019-02-06,634
2019-02-07,2019,02,07,35.9,34.6,1010.5,3.9,8.6,22.0,36.9,46.4,30.0,0.33,999.9,1,4,2019-02-07,670
2019-02-08,2019,02,08,11.5,1.6,1028.3,8.2,18.7,27.0,46.0,28.9,5.0,0.13,999.9,0,5,2019-02-08,642
2019-02-09,2019,02,09,13.5,3.0,1045.3,10.0,6.5,14.0,18.1,26.1,7.0,0.0,999.9,0,6,2019-02-09,756
2019-02-10,2019,02,10,24.9,16.4,1034.5,8.4,6.6,9.9,15.0,28.9,21.9,0.0,1.2,0,7,2019-02-10,638
2019-02-11,2019,02,11,29.6,25.8,1022.2,5.5,7.9,15.0,999.9,32.0,27.0,0.04,1.2,0,1,2019-02-11,624
2019-02-12,2019,02,12,31.6,29.8,1008.0,3.0,11.1,19.0,31.1,33.1,28.0,0.44,1.2,0,2,2019-02-12,665
2019-02-13,2019,02,13,20.6,14.2,1014.3,6.8,16.7,22.9,35.0,28.4,12.9,0.01,1.2,0,3,2019-02-13,643
2019-02-14,2019,02,14,36.8,28.5,1006.7,10.0,9.0,12.0,24.1,46.0,25.0,0.0,1.2,0,4,2019-02-14,742
2019-02-15,2019,02,15,23.7,14.8,1010.1,9.3,12.9,20.0,31.1,44.1,10.9,0.0,999.9,0,5,2019-02-15,739
2019-02-16,2019,02,16,22.2,12.1,1020.3,10.0,7.6,13.0,19.0,30.0,17.1,0.0,999.9,0,6,2019-02-16,676
2019-02-17,2019,02,17,26.7,20.4,1015.2,7.5,10.5,15.0,22.0,28.9,25.0,0.0,999.9,0,7,2019-02-17,617
2019-02-18,2019,02,18,26.8,21.9,1024.4,4.6,6.6,11.1,999.9,30.9,23.0,0.11,3.1,0,1,2019-02-18,590
2019-02-19,2019,02,19,24.1,14.9,1036.5,10.0,3.1,8.9,999.9,33.1,14.0,0.02,2.0,0,2,2019-02-19,610
2019-02-20,2019,02,20,31.6,26.7,1019.9,6.1,11.2,17.1,25.1,37.0,28.9,0.01,1.2,0,3,2019-02-20,632
2019-02-21,2019,02,21,31.9,21.2,1019.8,9.8,12.3,18.1,28.0,35.6,27.0,0.03,1.2,0,4,2019-02-21,696
2019-02-22,2019,02,22,30.4,20.4,1029.7,9.7,6.0,11.1,15.9,37.9,23.0,0.0,999.9,0,5,2019-02-22,713
2019-02-23,2019,02,23,35.6,30.1,1020.7,7.0,7.7,9.9,999.9,39.0,33.1,0.0,999.9,0,6,2019-02-23,646
2019-02-24,2019,02,24,36.3,31.5,1000.6,8.0,18.8,33.0,48.0,48.9,23.0,0.42,999.9,1,7,2019-02-24,547
2019-02-25,2019,02,25,15.6,-0.1,1028.2,10.0,12.9,25.1,41.0,23.0,8.1,0.01,999.9,0,1,2019-02-25,595
2019-02-26,2019,02,26,21.5,8.9,1033.2,9.6,9.4,15.0,19.0,25.0,18.0,0.0,999.9,0,2,2019-02-26,609
2019-02-27,2019,02,27,26.3,16.5,1023.4,9.0,8.6,15.0,20.0,32.0,24.1,0.0,999.9,0,3,2019-02-27,649
2019-02-28,2019,02,28,20.1,8.6,1025.6,10.0,5.8,15.0,20.0,28.0,12.9,0.0,999.9,0,4,2019-02-28,594
2019-03-01,2019,03,01,28.6,19.6,1023.1,10.0,4.9,8.0,999.9,34.0,24.1,0.0,999.9,0,5,2019-03-01,750
2019-03-02,2019,03,02,30.8,22.0,1022.9,8.7,6.5,13.0,20.0,35.1,28.0,0.0,999.9,0,6,2019-03-02,663
2019-03-03,2019,03,03,23.8,10.4,1024.6,10.0,9.3,13.0,18.1,30.0,18.0,0.0,999.9,0,7,2019-03-03,551
2019-03-04,2019,03,04,6.6,-6.9,1025.1,10.0,12.6,17.1,27.0,18.0,-2.0,0.0,999.9,0,1,2019-03-04,544
2019-03-05,2019,03,05,13.2,0.0,1022.0,8.8,14.2,20.0,28.9,21.9,9.0,0.0,999.9,0,2,2019-03-05,541
2019-03-06,2019,03,06,18.1,2.9,1027.3,10.0,11.8,18.1,26.0,32.0,10.0,0.0,999.9,0,3,2019-03-06,627
2019-03-07,2019,03,07,24.2,10.7,1028.2,10.0,7.7,15.0,22.9,30.9,16.0,0.0,999.9,0,4,2019-03-07,609
2019-03-08,2019,03,08,29.4,21.3,1024.0,8.0,5.2,8.0,999.9,39.0,23.0,0.0,999.9,0,5,2019-03-08,717
2019-03-09,2019,03,09,35.0,28.7,1016.1,7.8,10.5,21.0,29.9,43.0,28.9,0.0,999.9,0,6,2019-03-09,617
2019-03-10,2019,03,10,37.9,32.6,1008.5,8.9,18.2,28.9,47.0,44.1,35.1,0.37,999.9,0,7,2019-03-10,612
2019-03-11,2019,03,11,33.3,19.0,1027.4,10.0,9.9,15.0,27.0,43.0,28.0,0.0,999.9,0,1,2019-03-11,700
2019-03-12,2019,03,12,36.3,23.6,1028.0,10.0,6.2,13.0,24.1,48.9,26.1,0.0,999.9,0,2,2019-03-12,627
2019-03-13,2019,03,13,47.1,37.5,1013.6,9.0,10.7,15.0,25.1,60.1,41.0,0.15,999.9,0,3,2019-03-13,688
2019-03-14,2019,03,14,56.2,48.6,999.5,8.8,15.0,24.1,38.1,64.0,46.0,0.32,999.9,0,4,2019-03-14,674
2019-03-15,2019,03,15,38.6,33.3,1008.6,8.3,15.7,22.9,38.1,45.0,35.6,0.32,999.9,0,5,2019-03-15,735
2019-03-16,2019,03,16,35.5,20.6,1025.5,10.0,10.3,15.9,25.1,43.0,28.9,0.0,999.9,0,6,2019-03-16,766
2019-03-17,2019,03,17,36.0,22.3,1025.3,9.9,6.2,15.0,26.0,45.0,28.9,0.0,999.9,0,7,2019-03-17,610
2019-03-18,2019,03,18,36.1,23.6,1028.1,9.8,6.1,13.0,18.1,45.0,28.0,0.0,999.9,0,1,2019-03-18,651
2019-03-19,2019,03,19,39.8,23.8,1029.2,10.0,6.7,12.0,18.1,50.0,30.0,0.0,999.9,0,2,2019-03-19,642
2019-03-20,2019,03,20,42.5,33.5,1020.4,7.7,7.7,13.0,25.1,46.9,39.9,0.0,999.9,0,3,2019-03-20,690
2019-03-21,2019,03,21,40.4,35.1,1014.6,7.5,9.2,15.0,22.9,46.0,37.0,0.08,999.9,0,4,2019-03-21,689
2019-03-22,2019,03,22,40.6,28.8,1017.8,10.0,10.4,18.1,25.1,46.9,35.1,0.0,999.9,0,5,2019-03-22,709
2019-03-23,2019,03,23,37.9,24.9,1026.3,10.0,3.6,8.9,999.9,53.1,27.0,0.0,999.9,0,6,2019-03-23,691
